1024	1.767748e-01	1.214814e+01
2048	1.482446e+00	1.158887e+01
3072	4.759077e+00	1.218347e+01
4096	1.124751e+01	1.221950e+01
5120	2.188802e+01	1.226404e+01
6144	3.777766e+01	1.227859e+01
7168	6.264143e+01	1.176716e+01
8192	8.949749e+01	1.228539e+01
9216	1.272564e+02	1.230206e+01
