1024	2.822105e-04	7.427678e+00
2048	2.000927e-03	4.191951e+00
3072	4.666482e-03	4.044264e+00
4096	8.298037e-03	4.043253e+00
5120	1.310332e-02	4.000925e+00
6144	1.919299e-02	3.933289e+00
7168	2.779591e-02	3.696750e+00
8192	3.787141e-02	3.543852e+00
9216	4.916402e-02	3.454990e+00
