1024	8.236141e-02	2.607400e+01
2048	6.507012e-01	2.640209e+01
3072	2.176995e+00	2.663399e+01
4096	5.156862e+00	2.665167e+01
5120	1.007015e+01	2.665665e+01
6144	1.730336e+01	2.680731e+01
7168	2.745182e+01	2.683200e+01
8192	4.117590e+01	2.670279e+01
9216	5.866902e+01	2.668385e+01
10240	8.090501e+01	2.654327e+01
