1024	3.472572e-02	1.032226e+01
2048	2.670865e-01	1.072910e+01
3072	8.639384e-01	1.119108e+01
4096	2.026783e+00	1.130604e+01
5120	3.894918e+00	1.148999e+01
6144	6.683204e+00	1.157057e+01
7168	1.055575e+01	1.163258e+01
8192	1.572267e+01	1.165741e+01
9216	2.226233e+01	1.172213e+01
