1024	8.452974e-02	2.543097e+01
2048	6.277070e-01	2.738263e+01
3072	1.962784e+00	2.955035e+01
4096	4.678594e+00	2.938331e+01
5120	8.717259e+00	3.079958e+01
6144	1.533778e+01	3.024766e+01
7168	2.344570e+01	3.142111e+01
8192	3.601777e+01	3.053065e+01
