1024	9.077540e-03	2.377283e+02
2048	7.319754e-02	2.348317e+02
3072	2.236995e-01	2.593008e+02
4096	5.111725e-01	2.689559e+02
5120	9.585012e-01	2.800804e+02
6144	1.617977e+00	2.866945e+02
7168	2.520971e+00	2.921849e+02
8192	3.872168e+00	2.839591e+02
9216	5.238342e+00	2.988582e+02
10240	7.163839e+00	2.997678e+02
