1024	3.124709e-01	3.443047e+00
2048	3.648889e+00	2.356469e+00
3072	1.315536e+01	2.205181e+00
4096	3.289626e+01	2.090167e+00
5120	6.292187e+01	2.134207e+00
6144	1.128248e+02	2.057672e+00
7168	1.797108e+02	2.050155e+00
8192	2.705409e+02	2.032739e+00
